29.9552 	EXP 	slider: markerPos = 58.77777777777777
29.9728 	EXP 	slider: markerPos = 58.77777777777777
29.9890 	EXP 	slider: markerPos = 58.77777777777777
30.0055 	EXP 	slider: markerPos = 58.77777777777777
30.0225 	EXP 	slider: markerPos = 58.77777777777777
30.0390 	EXP 	slider: markerPos = 58.77777777777777
30.0395 	DATA 	Mouse:  Left button up, pos=(799,193)
30.0557 	EXP 	slider: markerPos = 58.77777777777777
30.0557 	EXP 	slider: rating = 58.77777777777777
30.5259 	DATA 	Mouse: Left button down, pos=(710,91)
30.5559 	EXP 	image_5: autoDraw = False
30.5559 	EXP 	slider: autoDraw = False
30.5559 	EXP 	NextBu: autoDraw = False
30.5559 	EXP 	text_4: autoDraw = False
30.5559 	EXP 	text_5: autoDraw = False
30.5559 	EXP 	text: text = 0.5195375837618287
30.5559 	EXP 	text: autoDraw = True
30.6236 	DATA 	Mouse:  Left button up, pos=(710,91)
31.0735 	EXP 	New trial (rep=0, index=4): OrderedDict([('Image', 'Images/S_B_I1_03.png'), ('Race', 'Black'), ('Trait', 'Dominant'), ('Type', 'normal')])
31.0904 	EXP 	text: autoDraw = False
31.0904 	EXP 	text: autoDraw = False
31.0904 	EXP 	image_5: image = 'Images/S_B_I1_03.png'
31.0904 	EXP 	slider: markerPos = None
31.0904 	EXP 	slider: markerPos = None
31.0904 	EXP 	slider: rating = None
31.0904 	EXP 	image_5: autoDraw = True
31.3895 	EXP 	slider: autoDraw = True
31.3895 	EXP 	NextBu: autoDraw = True
31.3895 	EXP 	text_4: autoDraw = True
31.3895 	EXP 	text_5: autoDraw = True
32.0900 	DATA 	Mouse: Left button down, pos=(631,196)
32.1056 	EXP 	slider: markerPos = 40.11111111111111
32.1222 	EXP 	slider: markerPos = 40.11111111111111
32.1390 	EXP 	slider: markerPos = 40.11111111111111
32.1557 	EXP 	slider: markerPos = 40.11111111111111
32.1724 	EXP 	slider: markerPos = 40.11111111111111
32.1892 	EXP 	slider: markerPos = 40.11111111111111
32.1897 	DATA 	Mouse:  Left button up, pos=(631,196)
32.2058 	EXP 	slider: markerPos = 40.11111111111111
32.2058 	EXP 	slider: rating = 40.11111111111111
32.7061 	DATA 	Mouse: Left button down, pos=(679,110)
32.7224 	EXP 	image_5: autoDraw = False
32.7224 	EXP 	slider: autoDraw = False
32.7224 	EXP 	NextBu: autoDraw = False
32.7224 	EXP 	text_4: autoDraw = False
32.7224 	EXP 	text_5: autoDraw = False
32.7224 	EXP 	text: text = 1.3846046372290925
32.7224 	EXP 	text: autoDraw = True
32.8234 	DATA 	Mouse:  Left button up, pos=(679,110)
34.0906 	EXP 	New trial (rep=0, index=5): OrderedDict([('Image', 'Images/S_B_I1_02.png'), ('Race', 'Black'), ('Trait', 'Submissive'), ('Type', 'normal')])
34.1110 	EXP 	text: autoDraw = False
34.1110 	EXP 	text: autoDraw = False
34.1110 	EXP 	image_5: image = 'Images/S_B_I1_02.png'
34.1110 	EXP 	slider: markerPos = None
34.1110 	EXP 	slider: markerPos = None
34.1110 	EXP 	slider: rating = None
34.1110 	EXP 	image_5: autoDraw = True
34.4058 	EXP 	slider: autoDraw = True
34.4058 	EXP 	NextBu: autoDraw = True
34.4058 	EXP 	text_4: autoDraw = True
34.4058 	EXP 	text_5: autoDraw = True
36.0061 	DATA 	Mouse: Left button down, pos=(987,205)
36.0224 	EXP 	slider: markerPos = 79.66666666666666
36.0389 	EXP 	slider: markerPos = 79.66666666666666
36.0557 	EXP 	slider: markerPos = 79.66666666666666
36.0722 	EXP 	slider: markerPos = 79.66666666666666
36.0891 	EXP 	slider: markerPos = 79.66666666666666
36.1058 	EXP 	slider: markerPos = 79.66666666666666
36.1063 	DATA 	Mouse:  Left button up, pos=(987,205)
36.1231 	EXP 	slider: markerPos = 79.66666666666666
36.1231 	EXP 	slider: rating = 79.66666666666666
36.8590 	DATA 	Mouse: Left button down, pos=(737,66)
36.8893 	EXP 	image_5: autoDraw = False
36.8893 	EXP 	slider: autoDraw = False
36.8893 	EXP 	NextBu: autoDraw = False
36.8893 	EXP 	text_4: autoDraw = False
36.8893 	EXP 	text_5: autoDraw = False
36.8893 	EXP 	text: text = 0.8441558729190392
36.8893 	EXP 	text: autoDraw = True
36.9737 	DATA 	Mouse:  Left button up, pos=(737,66)
37.7234 	EXP 	New trial (rep=0, index=6): OrderedDict([('Image', 'Images/S_B_I3_04.png'), ('Race', 'Black'), ('Trait', 'Dominant'), ('Type', 'normal')])
37.7404 	EXP 	text: autoDraw = False
37.7404 	EXP 	text: autoDraw = False
37.7404 	EXP 	image_5: image = 'Images/S_B_I3_04.png'
37.7404 	EXP 	slider: markerPos = None
37.7404 	EXP 	slider: markerPos = None
37.7404 	EXP 	slider: rating = None
37.7404 	EXP 	image_5: autoDraw = True
38.0393 	EXP 	slider: autoDraw = True
38.0393 	EXP 	NextBu: autoDraw = True
38.0393 	EXP 	text_4: autoDraw = True
38.0393 	EXP 	text_5: autoDraw = True
39.1231 	DATA 	Mouse: Left button down, pos=(719,194)
39.1392 	EXP 	slider: markerPos = 49.888888888888886
39.1559 	EXP 	slider: markerPos = 49.888888888888886
39.1727 	EXP 	slider: markerPos = 49.888888888888886
39.1895 	EXP 	slider: markerPos = 49.888888888888886
39.2061 	EXP 	slider: markerPos = 49.888888888888886
39.2066 	DATA 	Mouse:  Left button up, pos=(719,194)
39.2227 	EXP 	slider: markerPos = 49.888888888888886
39.2227 	EXP 	slider: rating = 49.888888888888886
39.7227 	DATA 	Mouse: Left button down, pos=(704,75)
39.7391 	EXP 	image_5: autoDraw = False
39.7391 	EXP 	slider: autoDraw = False
39.7391 	EXP 	NextBu: autoDraw = False
39.7391 	EXP 	text_4: autoDraw = False
39.7391 	EXP 	text_5: autoDraw = False
39.7391 	EXP 	text: text = 1.0514024343643795
39.7391 	EXP 	text: autoDraw = True
39.8402 	DATA 	Mouse:  Left button up, pos=(704,75)
40.7737 	EXP 	New trial (rep=0, index=7): OrderedDict([('Image', 'Images/S_B_I3_02.png'), ('Race', 'Black'), ('Trait', 'Submissive'), ('Type', 'normal')])
40.7915 	EXP 	text: autoDraw = False
40.7915 	EXP 	text: autoDraw = False
40.7915 	EXP 	image_5: image = 'Images/S_B_I3_02.png'
40.7915 	EXP 	slider: markerPos = None
40.7915 	EXP 	slider: markerPos = None
40.7915 	EXP 	slider: rating = None
40.7915 	EXP 	image_5: autoDraw = True
41.0891 	EXP 	slider: autoDraw = True
41.0891 	EXP 	NextBu: autoDraw = True
41.0891 	EXP 	text_4: autoDraw = True
41.0891 	EXP 	text_5: autoDraw = True
41.6393 	DATA 	Mouse: Left button down, pos=(1083,202)
41.6559 	EXP 	slider: markerPos = 90.33333333333333
41.6723 	EXP 	slider: markerPos = 90.33333333333333
41.6895 	EXP 	slider: markerPos = 90.33333333333333
41.7056 	EXP 	slider: markerPos = 90.33333333333333
41.7222 	EXP 	slider: markerPos = 90.33333333333333
41.7389 	EXP 	slider: markerPos = 90.33333333333333
41.7558 	EXP 	slider: markerPos = 90.33333333333333
41.7724 	EXP 	slider: markerPos = 90.33333333333333
41.7729 	DATA 	Mouse:  Left button up, pos=(1083,202)
41.7890 	EXP 	slider: markerPos = 90.33333333333333
41.7890 	EXP 	slider: rating = 90.33333333333333
42.3565 	DATA 	Mouse: Left button down, pos=(706,101)
42.3727 	EXP 	image_5: autoDraw = False
42.3727 	EXP 	slider: autoDraw = False
42.3727 	EXP 	NextBu: autoDraw = False
42.3727 	EXP 	text_4: autoDraw = False
42.3727 	EXP 	text_5: autoDraw = False
42.3727 	EXP 	text: text = 0.9419218426591104
42.3727 	EXP 	text: autoDraw = True
42.4238 	DATA 	Mouse:  Left button up, pos=(707,101)
43.3071 	EXP 	New trial (rep=0, index=8): OrderedDict([('Image', 'Images/S_B_I3_01.png'), ('Race', 'Black'), ('Trait', 'Submissive'), ('Type', 'normal')])
43.3257 	EXP 	text: autoDraw = False
43.3257 	EXP 	text: autoDraw = False
43.3257 	EXP 	image_5: image = 'Images/S_B_I3_01.png'
43.3257 	EXP 	slider: markerPos = None
43.3257 	EXP 	slider: markerPos = None
43.3257 	EXP 	slider: rating = None
43.3257 	EXP 	image_5: autoDraw = True
43.6227 	EXP 	slider: autoDraw = True
43.6227 	EXP 	NextBu: autoDraw = True
43.6227 	EXP 	text_4: autoDraw = True
43.6227 	EXP 	text_5: autoDraw = True
44.3066 	DATA 	Mouse: Left button down, pos=(804,206)
44.3223 	EXP 	slider: markerPos = 59.333333333333336
44.3397 	EXP 	slider: markerPos = 59.333333333333336
44.3554 	EXP 	slider: markerPos = 59.333333333333336
44.3717 	EXP 	slider: markerPos = 59.333333333333336
44.3892 	EXP 	slider: markerPos = 59.333333333333336
44.4057 	EXP 	slider: markerPos = 59.333333333333336
44.4223 	EXP 	slider: markerPos = 59.333333333333336
44.4228 	DATA 	Mouse:  Left button up, pos=(804,206)
44.4388 	EXP 	slider: markerPos = 59.333333333333336
44.4388 	EXP 	slider: rating = 59.333333333333336
44.8756 	DATA 	Mouse: Left button down, pos=(712,74)
44.9065 	EXP 	image_5: autoDraw = False
44.9065 	EXP 	slider: autoDraw = False
44.9065 	EXP 	NextBu: autoDraw = False
44.9065 	EXP 	text_4: autoDraw = False
